code	name	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
GM0397	Heemstede	29	30	30	31	31	31	30	31	30	30	30	29	29	29
GM0398	Heerhugowaard	26	26	26	26	26	26	27	26	26	26	26	26	26	27
GM0399	Heiloo	28	28	29	29	30	30	30	30	30	30	30	30	30	30
GM0400	Den Helder	27	28	28	29	30	30	30	31	30	30	30	30	30	30
GM0402	Hilversum	25	25	26	26	26	26	27	27	27	27	27	27	27	27
GM0405	Hoorn	26	27	27	28	28	28	28	28	28	28	28	28	28	28
GM0406	Huizen	29	29	30	30	31	31	32	32	32	32	32	32	32	31
GM0412	Niedorp	28	29	29	29	30	30	31	31	null	null	null	null	null	null
GM0415	Landsmeer	30	31	31	31	32	32	33	33	32	32	32	32	32	31
GM0416	Langedijk	28	28	28	29	30	29	30	30	30	30	30	30	30	30
GM0417	Laren	28	29	30	30	31	30	30	30	30	31	30	30	30	30
GM0420	Medemblik	27	27	27	30	30	30	30	30	30	30	30	30	30	30
GM0424	Muiden	30	30	31	32	32	32	33	34	33	33	34	34	null	null
GM0425	Naarden	27	27	28	28	28	29	29	29	29	29	29	29	null	null
GM0429	Obdam	28	28	29	null	null	null	null	null	null	null	null	null	null	null
GM0431	Oostzaan	27	27	27	28	28	29	30	31	31	31	31	31	31	31
GM0432	Opmeer	26	27	27	28	28	28	29	29	29	29	29	29	29	29
GM0437	Ouder-Amstel	29	29	29	30	30	30	31	31	31	30	31	31	31	31
GM0439	Purmerend	25	25	26	27	27	28	29	29	29	29	30	30	30	30
GM0441	Schagen	29	29	29	29	29	29	29	29	28	29	29	29	29	29
GM0448	Texel	30	30	31	32	32	32	33	33	32	32	32	32	32	32
GM0450	Uitgeest	25	26	26	27	28	28	28	29	29	29	29	29	30	30
GM0451	Uithoorn	25	25	26	26	27	27	28	28	28	29	29	29	29	30
GM0453	Velsen	25	26	26	27	28	28	29	30	30	30	30	30	31	31
GM0454	Venhuizen	30	30	null	null	null	null	null	null	null	null	null	null	null	null
GM0457	Weesp	27	28	28	28	29	29	30	30	30	29	30	30	30	30
GM0458	Schermer	29	29	30	30	30	31	31	31	31	31	30	null	null	null
GM0459	Wervershoof	26	26	26	27	28	28	29	null	null	null	null	null	null	null
GM0462	Wieringen	28	28	28	29	29	29	29	29	null	null	null	null	null	null
GM0463	Wieringermeer	27	28	28	28	28	28	28	28	null	null	null	null	null	null
GM0466	Wognum	29	29	29	null	null	null	null	null	null	null	null	null	null	null
GM0473	Zandvoort	30	30	31	31	31	31	31	31	31	31	31	31	31	31
GM0476	Zijpe	31	32	32	32	32	32	32	32	32	null	null	null	null	null
GM0478	Zeevang	32	32	32	32	33	33	33	33	33	33	32	33	null	null
GM0479	Zaanstad	26	26	26	27	27	27	27	28	27	27	28	28	28	28
GM0480	Ter Aar	29	29	29	null	null	null	null	null	null	null	null	null	null	null
GM0482	Alblasserdam	24	24	24	24	24	24	24	25	25	25	25	25	25	25
GM0483	Alkemade	27	27	28	29	29	null	null	null	null	null	null	null	null	null
GM0484	Alphen aan den Rijn	26	26	26	27	27	28	28	28	28	28	28	28	29	29
GM0489	Barendrecht	24	25	25	25	25	26	27	27	28	28	29	29	30	30
GM0491	Bergambacht	27	27	27	27	28	28	28	28	28	28	28	null	null	null
GM0492	Bergschenhoek	21	21	22	null	null	null	null	null	null	null	null	null	null	null
